Date,Stock,Price,p/e,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
5/19/2023,AMZN,280.35,-4.08,123.58,317.17,284.48,0.0542,1.09,16.73,0.0112
5/19/2023,WMT,327.9,1.38,81.83,252,302.63,0.0623,0.87,0.5,0.0324
5/19/2023,COST,185.82,-5.04,105.26,256.26,177.06,0.0384,1.13,21.28,0.0156
5/19/2023,TGT,187.96,2.89,120.11,315.43,190.99,0.0787,0.83,-2.82,0.0247
5/19/2023,HD,347.3,12.07,123.31,429.24,338.26,0.0373,1.12,-53.15,0.0288
5/19/2023,BA,218.45,0.58,120.05,342.24,211.67,0.0683,1.04,26.88,0.0395
5/19/2023,LMT,115.46,1.79,149.19,219.15,121.44,0.0236,1.13,3.63,0.0395
5/19/2023,NOC,135.95,-0.32,134.46,404.32,124.88,0.0481,1.13,2.4,0.0264
5/19/2023,GD,289,3.14,134.37,447.29,285.36,0.0061,1.07,15.26,0.0334
5/19/2023,RTX,409.25,-3.36,95.48,489.7,403.16,0.0669,0.83,11.13,0.0338
5/19/2023,VZ,389.58,0.21,85.03,370.35,382.96,0.0503,0.84,-17.18,0.0165
5/19/2023,T,419.27,8.01,90.4,318.7,425.37,0.0567,1.08,9.08,0.0383
5/19/2023,DIS,281.09,-16.33,80.17,140.76,267.85,0.042,0.86,-5.92,0.0347
5/19/2023,NFLX,389.24,-0.03,122,371.79,385.03,0.039,1.04,-0.11,0.0224
5/19/2023,CMCSA,298.78,-3.48,83.09,373.25,306.59,0.0265,0.95,-6.33,0.016
5/19/2023,AMD,323.21,-8.84,114.17,251.94,297.03,0.0661,1.03,-4.98,0.0245
5/19/2023,TSM,463.36,-0.66,138.14,314.41,445.76,0.0763,0.87,-4.17,0.0108
5/19/2023,INTC,399.88,-8.17,82.45,183.11,404.01,0.0341,1.09,4.17,0.0158
5/19/2023,AVGO,387.84,1.79,140.9,285.4,392.57,0.0254,1.04,19.77,0.0346
5/19/2023,QCOM,261.32,-12.44,121.58,467.95,235.85,0.0664,1.04,10.08,0.0143
5/26/2023,AAPL,255.07,1.05,84.79,242.59,246.25,0.0463,0.96,-19.8,0.0244
5/26/2023,MSFT,103.33,7.17,81.56,465.99,108.3,0.0347,1.12,-3.88,0.0129
5/26/2023,GOOGL,230.41,1.29,130.87,247.65,225.88,0.0602,1.06,-7.77,0.0227
5/26/2023,NVDA,397.91,-0.85,108.57,460.01,414.6,0.0477,1.04,46.38,0.018
5/26/2023,META,281.16,4,118.55,427.59,278.25,0.0662,1.12,-15.49,0.0359
5/26/2023,JPM,411.03,-3.32,143.49,117.55,409.37,0.0816,0.82,5.99,0.0323
5/26/2023,BAC,423.37,14.41,123.29,347.89,412.54,0.0604,1.14,13.45,0.0388
5/26/2023,WFC,390.62,-4.42,134.99,440.24,395.92,0.1066,0.87,9.58,0.0356
5/26/2023,C,259.8,2.83,99.61,292.02,259.2,0.0409,1.19,-22.56,0.0139
5/26/2023,GS,234.38,1.48,94.53,205.61,244.95,0.0478,1.1,18.86,0.0162
5/26/2023,PG,228.47,6.93,105.32,436.03,214.87,0.0342,0.94,10.66,0.0154
5/26/2023,KO,101.27,2.92,140.41,194.02,98.77,0.058,0.91,11.92,0.0298
5/26/2023,PEP,357.34,1.96,137.34,424.29,354.38,0.0443,1.08,6.98,0.0167
5/26/2023,MO,168.34,1.83,107.98,436.52,156.85,0.0375,0.89,-12.54,0.0168
5/26/2023,MNST,371.84,-6.31,109.07,475.52,380.11,0.0392,0.9,-5.35,0.0193
5/26/2023,JNJ,359.48,0.63,97.24,422.32,353.93,0.0525,1.05,24.63,0.0235
5/26/2023,PFE,447.26,-3.12,91.16,441.32,438.35,0.0544,0.96,-8.2,0.0394
5/26/2023,MRNA,375.33,-4.77,100.76,352.27,376.61,0.0285,0.88,-1.73,0.033
5/26/2023,LLY,409.51,-4.58,126.23,286.4,398.15,0.0356,0.84,-0.19,0.0285
5/26/2023,UNH,105.09,-2.88,111.42,481.69,120.15,0.0686,1.01,-11.31,0.0294
5/26/2023,XOM,431.9,-0.59,137.94,379.18,432.63,0.0667,1,7.57,0.0142
5/26/2023,CVX,182.19,-0.73,87.35,378.53,179.86,0.0624,1.15,-2.49,0.0277
5/26/2023,COP,328.22,2.64,114.83,208.87,319.9,0.0262,0.94,-1.89,0.0292
5/26/2023,PSX,363.18,-2.95,103.94,297.45,368.77,0.0458,1.18,15.49,0.0298
5/26/2023,SLB,162.18,1.31,136.61,457.56,155.37,0.032,0.81,7.02,0.0243
5/26/2023,TSLA,409.4,4.48,128.19,125.97,408.53,0.0464,1.07,-13.99,0.0161
5/26/2023,F,237.42,7.72,94.2,386.69,249.74,0.0633,0.88,11.18,0.0156
5/26/2023,GM,194.57,5.73,90.36,210.01,211.25,0.0714,1.17,19.05,0.03
5/26/2023,RIVN,116.72,-7.29,125.62,249.47,111.61,0.0712,1.1,12.63,0.0287
5/26/2023,LCID,172.02,2.05,144.88,296.65,183.53,0.079,0.82,20.3,0.0296
5/26/2023,AMZN,312.06,4.12,142.54,291.3,315.92,0.0263,0.8,-5.8,0.0148
5/26/2023,WMT,310.65,0.41,113.63,471.46,324.75,0.0393,0.99,30.72,0.0328
5/26/2023,COST,457.26,4.3,130.68,326.96,434.45,0.08,1.13,16.2,0.0198
5/26/2023,TGT,143.16,-3.11,90.8,366.78,138.66,0.0685,0.97,-3.56,0.0266
5/26/2023,HD,246.02,-1.58,106.56,190.07,243.69,0.0289,1.09,-6.89,0.0212
5/26/2023,BA,127.73,2.53,129.45,193.5,109.37,0.0228,0.82,38.41,0.0278
5/26/2023,LMT,172.84,0,138.36,340.38,170.06,0.0279,1.02,20.84,0.0166
5/26/2023,NOC,198.7,0.52,125.97,185.24,197.31,0.0541,1.11,-33.23,0.0257
5/26/2023,GD,291.76,-1.28,145.95,338.5,299.34,0.0646,0.85,-31.15,0.0316
5/26/2023,RTX,333.94,0.31,132.97,233.67,319.95,0.0515,1.1,37.49,0.0324
5/26/2023,VZ,377.34,-3.79,87.36,256.27,371.23,0.0655,0.9,-6.27,0.0262
5/26/2023,T,206.38,0.64,109.56,222.24,184.87,0.0316,0.89,33.32,0.0173
5/26/2023,DIS,145.74,-5.07,99.04,114.83,144.93,0.0461,0.92,5.86,0.0251
5/26/2023,NFLX,411.98,-7.2,122.08,296.43,412.82,0.0373,0.8,32.5,0.0291
5/26/2023,CMCSA,336.91,14.92,148.88,347.69,335.55,0.047,0.94,-35.43,0.0176
5/26/2023,AMD,420.41,-1.89,143.01,207.53,421.22,0.0432,1.06,15.73,0.0237
5/26/2023,TSM,214.71,6.54,83.41,462.15,204.98,0.0095,0.96,13.19,0.0112
5/26/2023,INTC,220.5,3.31,111.25,325.83,232.65,0.0193,0.81,9.08,0.0192
5/26/2023,AVGO,271.95,-4.32,119.29,238.85,279.51,0.0463,0.83,-0.29,0.017
5/26/2023,QCOM,398.34,-4.19,148.17,418.75,402.92,0.0267,0.93,20.97,0.0378
6/2/2023,AAPL,182.17,5.28,87.51,291.88,184.94,0.0369,1.07,-34.33,0.0123
6/2/2023,MSFT,309.98,1.1,135.66,165.03,322.68,0.0386,1.16,-16.11,0.0114
6/2/2023,GOOGL,415.68,-2.99,131.78,439.42,421.41,0.0808,0.98,0.23,0.0372
6/2/2023,NVDA,87.05,-1.24,96.42,214.09,94.17,0.0465,1.09,9,0.0106
6/2/2023,META,369.43,0.08,116.21,116.54,368.16,0.0547,0.96,10.67,0.0346
6/2/2023,JPM,116.18,-3.08,147.07,385.81,125.76,0.069,1.16,-12.64,0.0324
6/2/2023,BAC,438.11,-2.37,109.84,332.07,443.05,0.0367,1.08,6.35,0.0232
6/2/2023,WFC,346.1,12.45,113.46,356.62,353.46,0.0778,0.83,-7.95,0.0123
6/2/2023,C,107.85,-5.13,82.28,470.01,101.74,0.0365,1.18,5.52,0.0144
6/2/2023,GS,242.7,6.04,123.29,227.88,246.8,0.0551,0.91,0.47,0.0238
6/2/2023,PG,130.44,4.54,115.52,455.21,140.31,0.0393,0.82,23.28,0.0208
6/2/2023,KO,436.5,-6.02,84.47,240.58,435.2,0.0492,0.94,-12.58,0.0326
6/2/2023,PEP,145.75,9.42,146.97,248.94,154.44,0.0226,1.09,8.12,0.0247
6/2/2023,MO,288.72,-7.09,123.22,436.79,271.97,0.0472,1.17,-10.54,0.0315
6/2/2023,MNST,305.31,-1.94,85.16,337.55,302.42,0.0273,1.03,-9.37,0.0375
6/2/2023,JNJ,188.02,1.9,93.93,125.94,171.08,0.0408,0.9,-22.64,0.0276
6/2/2023,PFE,155.33,9.44,89.58,414.42,134.6,0.0397,1.09,-8.07,0.0198
6/2/2023,MRNA,362.24,1.12,131.75,396.39,361.58,0.0565,0.83,36.27,0.0304
6/2/2023,LLY,383.19,-2.64,147.79,248.82,377.89,0.0643,1.11,-48.64,0.025
6/2/2023,UNH,202.14,7.31,135.61,265.06,201.54,0.0406,1.06,-19.59,0.0399
6/2/2023,XOM,341.94,4.18,84.32,163.12,345.99,0.0424,0.92,-48.55,0.0317
6/2/2023,CVX,423.48,-0.36,147.4,423.31,424.6,0.019,1.01,10.55,0.0208
6/2/2023,COP,378.82,0.7,136.45,428.36,386.01,0.0226,1.07,-48.58,0.0236
6/2/2023,PSX,393.27,-1.9,138.58,326.75,389.44,0.0208,0.95,-34.8,0.0372
6/2/2023,SLB,276.35,2.92,134.22,122.99,265.28,0.0604,0.85,-24.04,0.0252
6/2/2023,TSLA,287.8,0.11,82.26,149.47,290.84,0.0351,1.04,-35.37,0.0336
6/2/2023,F,406.82,4.22,107.82,393.46,411.49,0.0574,1.17,36.67,0.0335
6/2/2023,GM,103.9,0.6,81.01,400.98,95.23,0.066,1.03,-17.4,0.0113
6/2/2023,RIVN,284.29,-4.05,83.34,271.52,292.34,0.0744,0.84,-24.43,0.0252
6/2/2023,LCID,265.27,-1.32,137.04,236.83,242.85,0.0251,1.08,-2.16,0.0279
6/2/2023,AMZN,224.48,1.36,93.55,147.03,236.22,0.0714,1.05,-3.71,0.0169
6/2/2023,WMT,173.77,2.03,138.31,407.93,172.85,0.0527,0.93,-27.65,0.0137
6/2/2023,COST,137.7,-2.62,136.89,331.04,134.36,0.0334,1.05,2.88,0.0111
6/2/2023,TGT,327.12,-10.03,127.14,231.44,327.77,0.0317,1.01,-18.83,0.0298
6/2/2023,HD,405.25,-4.24,114.11,403.88,406.58,0.0626,0.87,20.86,0.0113
6/2/2023,BA,110.13,-2.71,102.1,125.57,111.41,0.062,1.19,2.79,0.0325
6/2/2023,LMT,430.85,-4.9,148.75,468.87,413.96,0.0503,0.86,-5.6,0.0355
6/2/2023,NOC,352.96,-0.22,111.77,214.19,351.5,0.0364,0.84,10.2,0.023
6/2/2023,GD,244.26,-1.44,118.09,266.28,251.09,-0.0115,0.99,-18.39,0.0202
6/2/2023,RTX,143.61,4.78,134.73,237.99,143.97,0.0515,0.88,-11.43,0.036
6/2/2023,VZ,289.03,3.35,115.86,458.54,287.81,0.0693,0.99,-26.67,0.0129
6/2/2023,T,119.57,7.8,121.71,239.17,123.2,0.0549,1.04,4.36,0.0387
6/2/2023,DIS,428.52,4.77,114.45,148,420.85,0.0725,1.16,-5.35,0.0209
6/2/2023,NFLX,304.39,0.52,80.22,228.56,298.64,0.0367,1.04,16.75,0.0378
6/2/2023,CMCSA,366.62,-0.14,149.64,361.48,375.87,0.0433,0.98,-2.79,0.0263
6/2/2023,AMD,264.26,-8.72,138.58,217.63,265.14,0.0224,1.09,-15.21,0.0164
6/2/2023,TSM,195.98,-0.38,90.29,314.16,197.16,0.0534,0.95,29.26,0.0197
6/2/2023,INTC,315.47,-2.03,111.43,121.26,321.65,0.0407,0.88,36.71,0.0239
6/2/2023,AVGO,122.73,0.89,136.7,209.21,136.95,0.0554,1.16,-32.42,0.0151
6/2/2023,QCOM,394.35,-0.12,82.5,385.73,395.53,0.0453,1.15,23.83,0.0251
6/9/2023,AAPL,270.82,2.59,128.52,101.77,278.3,0.0346,0.97,7.36,0.0232
6/9/2023,MSFT,448.58,4.57,95.7,226,447.89,0.0656,0.83,4.4,0.0266
6/9/2023,GOOGL,204.93,2.82,97.71,412.5,208.42,0.0171,1.13,10.08,0.0259
6/9/2023,NVDA,223.57,-7.7,111.45,228.73,217.44,0.0754,1,9.22,0.016
6/9/2023,META,249.57,3.66,102.5,448.07,253.32,0.041,1.08,-20.15,0.0301
6/9/2023,JPM,84.98,5.43,97.17,440.66,96.38,0.0647,0.99,18.55,0.0103
6/9/2023,BAC,173.45,8.6,82.83,408.03,187.01,0.0608,0.84,9.56,0.0378
6/9/2023,WFC,327.14,-0.35,147.72,104.4,303.09,0.0019,0.93,41.61,0.0121
6/9/2023,C,247.99,2.48,112.79,252.62,241.92,0.0174,0.82,-19.64,0.0351
6/9/2023,GS,181.59,-6.05,130.07,250.22,177.26,0.0001,0.98,10.43,0.0263
6/9/2023,PG,294.34,5.75,136.7,151.13,279.09,0.0598,0.85,2.26,0.0388
6/9/2023,KO,107.59,-0.8,149.06,298.75,100.18,0.0783,1.01,-22.23,0.029
6/9/2023,PEP,208.29,5.63,113.06,428.86,199.57,0.0801,1.15,8.26,0.0188
6/9/2023,MO,147.64,7.22,127.07,490.1,133.82,0.0649,0.93,-8.94,0.0178
6/9/2023,MNST,295.22,2.04,111.48,369.63,300.9,0.0357,1.11,7.46,0.0225
6/9/2023,JNJ,272.11,3.97,87.2,323.85,270.44,0.0431,1.11,22.49,0.0148
6/9/2023,PFE,167.29,-2.88,96.08,190.09,154.6,0.0595,0.9,17,0.0165
6/9/2023,MRNA,228.6,-2.44,87.63,265.77,226.29,0.0444,0.86,4.87,0.0135
6/9/2023,LLY,110.16,4.55,81.55,447.99,115.8,0.032,1.16,3.44,0.0341
6/9/2023,UNH,149.79,-1.02,147.09,359.52,156.46,0.062,0.93,0.03,0.0316
6/9/2023,XOM,424.99,7.09,103.28,430.67,424.42,0.0922,1.08,-45.7,0.0398
6/9/2023,CVX,285.2,1.33,80.05,280.15,280.89,0.0461,0.91,2.07,0.0102
6/9/2023,COP,422.16,0.2,148.31,325.65,414.57,0.0587,1.08,-0.73,0.0126
6/9/2023,PSX,281.18,10.58,107.53,133.03,310.19,0.0616,1.11,2.33,0.0202
6/9/2023,SLB,100.45,-0.12,106.78,150.48,100.39,0.06,1.11,-1.25,0.0119
6/9/2023,TSLA,320.54,0.49,85.16,375.29,312.08,0.0487,1.11,21.54,0.0345
6/9/2023,F,107.03,7.43,88.95,326.26,94.25,0.0605,0.88,21.73,0.0323
6/9/2023,GM,380.25,-0.04,107.99,277.73,382.25,0.0487,0.87,-7.49,0.0147
6/9/2023,RIVN,187.47,-4.32,84.44,201.62,173.35,0.0322,0.93,-47.93,0.0374
6/9/2023,LCID,422.62,5.74,102.14,140.28,429.97,0.0451,0.92,2.27,0.027
6/9/2023,AMZN,287.57,3.09,106.36,287.44,291.82,0.0663,1.04,-13.38,0.0303
6/9/2023,WMT,279.96,-1.41,107.28,321.04,284.44,0.0376,0.85,-1.92,0.0313
6/9/2023,COST,119.23,-3.8,138.86,258.57,121.17,0.0362,0.89,-16.71,0.0351
6/9/2023,TGT,148.2,-5.13,97.2,160.16,159.91,0.0809,0.85,-5.34,0.0224
6/9/2023,HD,331.98,4.8,102.18,202.05,329.41,0.0619,0.82,1.9,0.0199
6/9/2023,BA,324.13,4.13,143.71,205.28,330.45,0.0448,0.94,28.9,0.0316
6/9/2023,LMT,317.81,-2.61,108.37,295.11,310.97,0.0344,0.99,12.01,0.0295
6/9/2023,NOC,279.61,3.95,104.18,327.03,280.94,0.0495,1.09,-2.7,0.026
6/9/2023,GD,197.18,-4.81,95.06,321.87,199.28,0.0818,1.07,-19.66,0.0173
6/9/2023,RTX,392.44,7.85,96.23,138.41,381,0.0675,1.13,18.82,0.0273
6/9/2023,VZ,327.31,-1,91.46,173,319.87,0.0572,0.95,-1.37,0.0289
6/9/2023,T,228.84,0.1,99.13,307.42,228.89,0.0619,1.13,16.02,0.0278
6/9/2023,DIS,235.91,4.54,108.3,410.21,246.8,0.0322,1.13,-8.83,0.0166
6/9/2023,NFLX,115.44,-5.2,102.6,235.26,96.48,0.0362,1.08,-10.26,0.0383
6/9/2023,CMCSA,350.96,3.49,134.19,341.43,353.29,0.0479,0.89,36.1,0.0217
6/9/2023,AMD,388.45,2.27,115.82,120.8,397.92,0.0549,1.06,10.65,0.0265
6/9/2023,TSM,187.24,-6.47,105.46,285.66,176.09,0.0355,0.83,5.98,0.0118
6/9/2023,INTC,215.86,5.46,110.4,227.94,226.86,0.0468,1.11,11.7,0.0314
6/9/2023,AVGO,375.3,7.45,130.35,497.25,389.34,0.05,0.86,-9.18,0.0214
6/9/2023,QCOM,199.71,4.67,81.05,119.47,183.07,0.0504,0.89,-4.8,0.0179
6/16/2023,AAPL,143.43,-3.16,126.93,204.18,155.78,0.075,1.18,13.51,0.0274
6/16/2023,MSFT,426.31,7.94,84.74,381.05,432.18,0.0118,1.09,6.57,0.0265
6/16/2023,GOOGL,94.7,17.01,91.2,411.31,94.16,0.0563,1.15,-3.11,0.0228
6/16/2023,NVDA,187,0.9,113.22,298.19,178.65,0.028,1.18,-8.74,0.0322
6/16/2023,META,302.15,8.15,137.94,271.18,286.73,0.0521,0.97,6.56,0.035
6/16/2023,JPM,182.57,2.27,98.38,156.12,184.85,0.0591,1.19,-23.4,0.0329
6/16/2023,BAC,282.99,-7.48,88.9,496.9,275.56,0.0592,0.94,4.34,0.0233
6/16/2023,WFC,312.11,-14.61,109.57,406.05,339.76,0.0478,0.95,34.04,0.0186
6/16/2023,C,183.32,-1.77,113.65,327.83,166.74,0.0903,1.01,4.54,0.035
6/16/2023,GS,365.54,7.9,119.33,401.34,360.03,0.0455,0.9,26.09,0.0264
6/16/2023,PG,198.99,2.52,93.59,169.56,200.28,0.0579,1.04,5.4,0.0106
6/16/2023,KO,373,-1.1,100.34,225.51,381.53,0.0232,0.92,22.59,0.0399
6/16/2023,PEP,210.77,2.42,84.68,122.23,209.51,0.0397,1.11,39.27,0.0199
6/16/2023,MO,279.91,-3.49,136.14,423.48,293.1,0.0606,1.1,-9.6,0.0158
6/16/2023,MNST,122.98,-0.63,90.46,417.36,129.08,0.0538,0.97,-18.44,0.0284
6/16/2023,JNJ,105.29,-4.49,85.16,242.74,96.12,0.0492,0.9,-2.43,0.0209
6/16/2023,PFE,305.9,1.99,110.85,285.36,314.74,0.0526,1.17,35.95,0.0339
6/16/2023,MRNA,270.59,0.02,125.29,454.26,272.59,0.0612,1.07,14.66,0.0245
6/16/2023,LLY,199.03,-3.69,110.58,386.47,205.93,0.0567,1.02,-10.76,0.0103
6/16/2023,UNH,185.9,-4.68,146.29,212.51,164.51,0.059,1.15,-9.1,0.0297
6/16/2023,XOM,128.49,1.09,115.67,339.04,139.7,0.0524,1.07,-11.57,0.0128
6/16/2023,CVX,127.73,4.9,106.62,106.15,129.4,0.0396,1.12,7.52,0.0351
6/16/2023,COP,414.91,-3.27,80.5,124.73,407.36,0.0661,1.17,19.61,0.0353
6/16/2023,PSX,294.87,-0.89,119.1,281.12,284.43,0.0826,0.91,-21.74,0.0306
6/16/2023,SLB,146.84,2.02,95.56,175.85,151.35,0.0333,0.81,-6.38,0.0241
6/16/2023,TSLA,148.81,-1.99,87.39,474.08,132.9,0.0469,1.08,47.88,0.0275
6/16/2023,F,251.65,3.86,132.41,285.47,254.54,0.0358,1.02,26.74,0.0188
6/16/2023,GM,314.47,4.91,123.97,307.44,315.99,0.0385,1.15,32.45,0.0301
6/16/2023,RIVN,288.12,6.97,101.53,142.06,299.24,0.0429,0.82,6.4,0.017
6/16/2023,LCID,114.92,4.79,84.62,313.7,112.33,0.0104,1.07,-47.6,0.0201
6/16/2023,AMZN,175.38,3.25,141.73,169.48,168.96,0.043,0.88,6.57,0.0383
6/16/2023,WMT,199.97,-14.58,88.65,431.57,209.49,0.015,0.81,24.46,0.0392
6/16/2023,COST,103.66,2.99,113.99,140.36,125.22,0.0608,0.88,9.83,0.0145
6/16/2023,TGT,189.91,2.28,86,394.73,213.1,0.0868,0.99,-6.96,0.0195
6/16/2023,HD,167.25,-2.94,99.51,395.53,168.18,0.0525,1.09,-12.66,0.0124
6/16/2023,BA,216.74,8.02,145.03,153.23,193.32,0.0401,0.83,-10.41,0.0323
6/16/2023,LMT,184.88,4.19,92.5,165.76,185.98,0.0645,1.01,29.93,0.0192
6/16/2023,NOC,402.47,-3.25,88.35,496.21,397.25,0.0612,1.09,-29.29,0.0187
6/16/2023,GD,161.82,-11.56,134.6,369.79,151.23,0.0311,1.02,-22.03,0.0354
6/16/2023,RTX,191.27,-5.99,142.73,177.91,190.4,0.0452,0.86,12.37,0.0151
6/16/2023,VZ,180.48,4.13,105.49,481.61,195.9,0.042,1.16,30.49,0.0144
6/16/2023,T,401.31,-1.74,136.67,483.01,400.27,0.0684,1.16,10.06,0.0235
6/16/2023,DIS,412.32,-0.59,88.31,312.84,402.36,0.0548,1.03,-12.08,0.0331
6/16/2023,NFLX,152.06,4.44,92.44,104.38,158.3,0.0252,0.93,1.44,0.0276
6/16/2023,CMCSA,115.02,-3.5,92.1,332.64,110,0.0386,1.18,11.84,0.0207
6/16/2023,AMD,285.66,5.06,148.1,323.21,288.39,0.0608,0.86,-22.28,0.0227
6/16/2023,TSM,324.83,-1.45,108.55,290.71,319.67,0.0524,0.84,-20.2,0.0386
6/16/2023,INTC,397.91,-7.31,90.69,252.35,393.7,0.0772,0.92,18.96,0.0299
6/16/2023,AVGO,402.09,6.33,104.21,185.21,389.75,0.054,0.84,39.71,0.0345
6/16/2023,QCOM,445.13,-1.05,87.56,362.98,449.45,0.0219,1.13,31.97,0.018
6/23/2023,AAPL,226.74,-8.07,100.24,499.53,230.77,0.0135,0.83,3.69,0.0297
6/23/2023,MSFT,373.21,-0.25,130.62,232.15,363.28,0.072,0.97,17.92,0.0289
6/23/2023,GOOGL,429.24,0.33,108.03,365.84,434.51,0.0513,0.81,11.6,0.019
6/23/2023,NVDA,133.87,-7.94,131.72,189.78,128.25,0.0401,0.88,34.76,0.0161
6/23/2023,META,130.41,3.37,107.56,231.49,130.01,0.0458,1.18,9.37,0.0154
6/23/2023,JPM,142.43,-2.17,100.43,441.63,151.45,0.0557,0.83,2.57,0.0103
6/23/2023,BAC,405.25,2.7,95.37,456.27,401.48,0.0606,1.17,-3.5,0.0262
6/23/2023,WFC,369.69,-4.34,126.73,184.46,368.26,0.0566,1.06,8.55,0.0117
6/23/2023,C,184.89,-8.4,130.98,235.42,190.01,0.0394,0.81,14.39,0.0354
6/23/2023,GS,307.57,3.99,92.45,205.65,297.97,0.0548,0.81,-2.56,0.03
6/23/2023,PG,411.24,2.99,108.63,143.52,423.07,0.0411,0.95,-15.98,0.0316
6/23/2023,KO,227.75,11.12,121.83,279.13,250.69,0.0747,0.91,-12.98,0.0244
6/23/2023,PEP,211.3,1.81,123.32,372.23,197.56,0.0399,0.98,1.04,0.0179
6/23/2023,MO,438.01,-2.28,114.95,176.74,417.45,0.0883,1.1,-35.57,0.0396
6/23/2023,MNST,132.49,-7.79,85.9,371.29,120.8,0.0717,1.02,-0.35,0.0316
6/23/2023,JNJ,109.59,0.53,113.67,127.81,115.66,0.0418,0.97,-12.35,0.0313
6/23/2023,PFE,211.97,-4.59,94.85,305.77,194.72,0.0357,0.83,16.16,0.0308
6/23/2023,MRNA,281.1,2.73,109.06,482.59,281.5,0.052,0.84,-9.05,0.0103
6/23/2023,LLY,130.21,-0.35,132.17,320.19,146.89,0.0677,0.81,10.78,0.0245
6/23/2023,UNH,263.29,0.8,138.8,233.05,263.15,0.0168,0.86,-12.6,0.0169
6/23/2023,XOM,170.5,2.79,118.69,339.89,155.58,0.0532,0.99,-22.78,0.0229
6/23/2023,CVX,199.95,2.34,112.33,463.81,203.36,0.0386,1.12,-4.23,0.0118
6/23/2023,COP,125.31,7.64,117.89,325.19,121.42,0.021,0.85,19.01,0.0273
6/23/2023,PSX,252.4,2.45,90.61,302.14,236.95,0.0263,0.95,24.24,0.0265
6/23/2023,SLB,363.3,2.41,98.39,314.32,359.61,0.0724,0.86,-4.04,0.0315
6/23/2023,TSLA,199.21,-2.72,91.69,432.28,208.08,0.0706,1.02,15.26,0.0197
6/23/2023,F,111.93,-1.28,144.42,288.63,98.65,0.066,1.19,-4.5,0.0375
6/23/2023,GM,264.27,0.29,99.73,193.54,265.36,0.0652,0.93,17.17,0.0141
6/23/2023,RIVN,402.19,0.62,107.8,325.59,385.07,0.0779,0.82,4.19,0.0263
6/23/2023,LCID,339.05,-3.86,123.19,458.21,337.86,0.0676,1.04,-29.6,0.0204
6/23/2023,AMZN,317.19,5.36,108.12,352.88,311.5,0.0414,0.89,24.67,0.0304
6/23/2023,WMT,234.5,10,122.59,165.06,241.72,0.0512,1.03,-9.66,0.0195
6/23/2023,COST,304.59,4.15,120.28,385.45,299.34,0.0774,1.13,9.52,0.0111
6/23/2023,TGT,383.47,2.69,94.64,430.52,384.75,0.0394,1.15,14.24,0.0158
6/23/2023,HD,349.99,0.46,82.06,165.55,354.99,0.0641,0.92,-11.74,0.0174
6/23/2023,BA,240.51,-0.41,140.91,491.49,248.14,0.0818,1.14,-5.88,0.0212
6/23/2023,LMT,373.14,-2.07,120.93,179.96,378.84,0.071,1.04,17.02,0.0184
6/23/2023,NOC,143.84,2.66,118.18,361.31,129.91,0.0303,0.84,-38.94,0.0274
6/23/2023,GD,419.22,1.68,120.47,253.36,409.51,0.0191,0.92,-5.76,0.016
6/23/2023,RTX,367.15,4.4,147.17,437.46,381.26,0.0378,1.06,19.74,0.0125
6/23/2023,VZ,403.2,1.93,113.63,221.83,394.56,0.0525,1.09,11.41,0.0393
6/23/2023,T,429.24,2.26,139.4,267.02,432.63,0.0539,0.82,-0.09,0.0321
6/23/2023,DIS,186.85,4.1,111.51,318.76,194.69,0.0286,0.91,1.33,0.0169
6/23/2023,NFLX,160.63,0.52,139.03,308.68,159.7,0.0767,1.06,-15.63,0.0335
6/23/2023,CMCSA,151.03,1.59,140.13,122.65,146.4,0.0331,1,-0.98,0.0208
6/23/2023,AMD,95.38,-1.98,142.49,378.26,103.95,0.0475,1.02,8.12,0.0181
6/23/2023,TSM,109.48,0.18,135.56,313.08,103.78,0.062,1.11,-1.54,0.0316
6/23/2023,INTC,159.98,3.04,80.25,403.47,167.43,0.0627,1.1,8.9,0.0339
6/23/2023,AVGO,423.55,-3.11,90.19,430,405.06,0.0556,1.08,4.4,0.0351
6/23/2023,QCOM,379.68,5.51,90.22,165.9,375.66,0.0617,0.84,26.25,0.0251
6/30/2023,AAPL,238.72,-9.08,90.95,342.91,242.72,0.0846,0.9,11.85,0.016
6/30/2023,MSFT,138,-1.99,124.11,207.89,134.65,0.0412,0.84,35.35,0.0191
6/30/2023,GOOGL,407.91,-9.72,116.7,353.59,414.67,0.0871,1.05,2.17,0.0173
6/30/2023,NVDA,116.77,10.96,84.75,369.05,103.41,0.0194,0.99,2.59,0.0207
6/30/2023,META,308.79,-1.93,139.01,313.93,302.87,0.0697,1.09,-21.44,0.0294
6/30/2023,JPM,320.3,-1.5,98.41,152.37,309.08,0.0719,0.94,-17.14,0.0353
6/30/2023,BAC,336.54,1.53,100.55,134.4,338.17,0.0695,1.1,11.31,0.0143
6/30/2023,WFC,242.72,1.95,103.54,496.86,237.01,0.0985,0.87,33.85,0.0151
6/30/2023,C,221.05,1.52,102.44,258.06,207.13,0.0724,0.84,-26.97,0.0259
6/30/2023,GS,457.68,-1.61,105.86,241.31,446.97,0.0583,0.96,-26.18,0.0283
6/30/2023,PG,170.9,2.87,84.4,212.98,179.05,0.0525,0.81,-13,0.0295
